start_time,date,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total
1553817600000,2019-03-29,3.57130582,0.04760749,1320204.62186851
1553904000000,2019-03-30,2.43911768,0.03836533,921118.15639126
1553990400000,2019-03-31,2.39861129,0.03542814,915101.39031537
1554076800000,2019-04-01,4.72490186,0.05129253,1742392.61087544
1554163200000,2019-04-02,8.53927117,0.06680622,3427236.48234588
1554249600000,2019-04-03,3.62396108,0.08223756,1305017.37531205
1554336000000,2019-04-04,3.60408931,0.06063669,1277721.74296536
1554422400000,2019-04-05,2.7926461,0.03904083,1080564.14209133
1554508800000,2019-04-06,2.15513035,0.02251113,774618.50020141
1554595200000,2019-04-07,2.3715659,0.01565227,831210.13372616
1554681600000,2019-04-08,3.99486243,0.04177848,1487163.44015001
1554768000000,2019-04-09,5.70778992,0.04294775,1974547.13876563
1554854400000,2019-04-10,3.97394244,0.03041426,1575084.00678528
1554940800000,2019-04-11,4.68216422,0.03198246,1885250.01414959
1555027200000,2019-04-12,3.98703859,0.03041176,1501582.52531554
1555113600000,2019-04-13,2.95320079,0.01850662,1083650.44973483
1555200000000,2019-04-14,2.98459613,0.02002786,1005534.31402494
1555286400000,2019-04-15,4.06966428,0.03320013,1551876.94193533
1555372800000,2019-04-16,4.99599713,0.04063874,1790425.48232306
1555459200000,2019-04-17,4.53204863,0.05,1588931.71804434
1555545600000,2019-04-18,4.70475586,0.03550683,1801131.09430323
1555632000000,2019-04-19,5.64641487,0.0317812,2043866.66861292
1555718400000,2019-04-20,3.37313159,0.02512921,1078420.52858004
1555804800000,2019-04-21,2.04249649,0.01352803,797743.9805617
1555891200000,2019-04-22,4.94066829,0.03760415,1689115.67496305
1555977600000,2019-04-23,7.25818145,0.0730826,2261917.89249458
1556064000000,2019-04-24,5.02060822,0.04503595,2028908.11067129
1556150400000,2019-04-25,4.40576609,0.03737634,1691576.26856178
1556236800000,2019-04-26,3.91821646,0.03754357,1493067.72722294
1556323200000,2019-04-27,1.97130149,0.01858512,707442.93846313
1556409600000,2019-04-28,2.2461952,0.01652774,860580.27549509
1556496000000,2019-04-29,3.14856193,0.04712809,1143066.5180352
1556582400000,2019-04-30,5.39988874,0.06134598,1870229.86684042
1556668800000,2019-05-01,2.64102938,0.02089836,1160410.20704431
1556755200000,2019-05-02,2.17535079,0.02066347,984263.56920911
1556841600000,2019-05-03,3.30679036,0.0436044,1266103.89154855
1556928000000,2019-05-04,2.48721161,0.02399322,884895.17096486
1557014400000,2019-05-05,2.30222509,0.0240251,761122.5203652
1557100800000,2019-05-06,3.0616146,0.03334625,1158285.34233282
1557187200000,2019-05-07,4.68363832,0.06606607,1544738.85742819
1557273600000,2019-05-08,3.25992898,0.0523225,1280920.63528942
1557360000000,2019-05-09,3.47547677,0.05425635,1256103.33952754
1557446400000,2019-05-10,4.21211251,0.07155678,1359829.97914313
1557532800000,2019-05-11,3.64859517,0.06050286,1258134.12746389
1557619200000,2019-05-12,2.80777747,0.05033701,950188.39666958
1557705600000,2019-05-13,4.29522078,0.05655829,1676257.15777559
1557792000000,2019-05-14,4.49461467,0.06135498,1650503.40849966
1557878400000,2019-05-15,5.87588342,0.06309681,2166743.76355906
1557964800000,2019-05-16,3.83192049,0.06423613,1436648.30300616
1558051200000,2019-05-17,3.77504012,0.06429205,1364688.32679667
1558137600000,2019-05-18,2.31094287,0.03019392,830901.81926577
1558224000000,2019-05-19,2.56942703,0.0276122,890810.07289151
1558310400000,2019-05-20,3.19639073,0.0481316,1219170.5479633
1558396800000,2019-05-21,2.8047219,0.04898908,1067858.59769478
1558483200000,2019-05-22,2.9663352,0.04241249,1170871.82912097
1558569600000,2019-05-23,3.1335257,0.03815016,1219521.19922307
1558656000000,2019-05-24,3.66529866,0.048,1369828.40384144
1558742400000,2019-05-25,2.3399326,0.02706384,791500.92064415
1558828800000,2019-05-26,2.26884938,0.01487874,848338.663688
1558915200000,2019-05-27,3.03153385,0.04746772,1210846.15383587
1559001600000,2019-05-28,3.38862232,0.0462146,1322453.91397785
1559088000000,2019-05-29,3.51689984,0.0451349,1424277.61513318
1559174400000,2019-05-30,3.2462581,0.0533275,1222910.87307838
1559260800000,2019-05-31,6.85259215,0.0844089,2048102.74236862
1559347200000,2019-06-01,3.60910594,0.03744004,1198010.23547899
1559433600000,2019-06-02,4.03235384,0.03139602,1213222.36382016
1559520000000,2019-06-03,5.75982734,0.06309952,1692755.6572022
1559606400000,2019-06-04,4.6429212,0.05215787,1739280.06778667
1559692800000,2019-06-05,5.36806863,0.04571833,2001151.56993158
1559779200000,2019-06-06,5.48706625,0.03852742,1999316.84230498
1559865600000,2019-06-07,4.15196697,0.0378,1452578.10102946
1559952000000,2019-06-08,3.15852669,0.0264093,929380.68600871
1560038400000,2019-06-09,3.01287504,0.01585575,906182.42455989
1560124800000,2019-06-10,4.12071586,0.04179929,1456557.67483976
1560211200000,2019-06-11,6.37275494,0.04593454,2168686.74094812
1560297600000,2019-06-12,3.98877957,0.04602684,1309647.96207578
1560384000000,2019-06-13,3.36676402,0.04262805,1226249.52502477
1560470400000,2019-06-14,3.47431566,0.03793695,1265394.40252892
1560556800000,2019-06-15,3.08108447,0.02772276,1019247.38987489
1560643200000,2019-06-16,4.58703643,0.03292034,1353744.53956996
1560729600000,2019-06-17,8.44295021,0.05047352,2709671.99636946
1560816000000,2019-06-18,7.26629597,0.03665414,2867861.69444804
1560902400000,2019-06-19,4.16851512,0.02842215,1670970.1268224
1560988800000,2019-06-20,10.28339187,0.04824706,3393097.69642047
1561075200000,2019-06-21,5.06251072,0.05126643,1709144.11832948
1561161600000,2019-06-22,5.51090694,0.04328427,1950497.33687912
1561248000000,2019-06-23,2.63370839,0.01771973,1000564.25452881
1561334400000,2019-06-24,4.29974421,0.02944724,1669010.21262809
1561420800000,2019-06-25,5.410313,0.04805481,1954416.05807181
1561507200000,2019-06-26,4.66642453,0.05849285,1864045.27717557
1561593600000,2019-06-27,4.62921584,0.06649097,1670721.03081636
1561680000000,2019-06-28,3.6015794,0.03830476,1465594.3056415
1561766400000,2019-06-29,3.86464982,0.01966102,1377778.57871048
1561852800000,2019-06-30,5.77421935,0.01913225,1908835.65832319
1561939200000,2019-07-01,6.23299827,0.04748539,2098768.9440654
1562025600000,2019-07-02,3.93364114,0.04425907,1468235.48875243
1562112000000,2019-07-03,4.28302261,0.03068501,1701996.08969031
1562198400000,2019-07-04,3.3784524,0.028742,1251841.61629169
1562284800000,2019-07-05,4.12855172,0.02102893,1561682.4883467
1562371200000,2019-07-06,2.01784654,0.01329703,703211.44635857
1562457600000,2019-07-07,2.2876811,0.0125396,716318.70500565
1562544000000,2019-07-08,7.0236215,0.02685412,2660463.53939026
1562630400000,2019-07-09,6.67658928,0.0342719,2439852.72698056
1562716800000,2019-07-10,7.29250739,0.04996291,2301041.31810529
1562803200000,2019-07-11,9.08348358,0.0405176,2958009.1778769
1562889600000,2019-07-12,6.75906387,0.02435724,2438230.90560043
1562976000000,2019-07-13,5.16121382,0.01682431,1571094.13308993
1563062400000,2019-07-14,5.14630379,0.0160884,1560060.82498151
1563148800000,2019-07-15,5.24609285,0.03055627,1830702.79176068
1563235200000,2019-07-16,6.76652508,0.02714191,2457432.7441614
1563321600000,2019-07-17,5.84017193,0.04702563,1896648.39689261
1563408000000,2019-07-18,15.86648665,0.04543067,5007843.98131649
1563494400000,2019-07-19,4.37588425,0.04438155,1311771.94953138
1563580800000,2019-07-20,2.75712981,0.0183891,890070.43052142
1563667200000,2019-07-21,3.76023407,0.01290886,1067098.02688827
1563753600000,2019-07-22,18.89229111,0.0254119,6031193.90500615
1563840000000,2019-07-23,3.76914733,0.0300625,1206914.89832616
1563926400000,2019-07-24,5.11577447,0.03171492,1511455.56641189
1564012800000,2019-07-25,5.88432969,0.0324862,1979406.12609712
1564099200000,2019-07-26,3.06994856,0.02678434,980682.7886175
1564185600000,2019-07-27,2.13932936,0.0177974,607013.31259845
1564272000000,2019-07-28,1.76140117,0.01276199,480508.47666541
1564358400000,2019-07-29,7.87284532,0.021506,2625208.14376024
1564444800000,2019-07-30,6.41086672,0.0333405,2104258.01759402
1564531200000,2019-07-31,4.34030686,0.02869006,1567571.26631778
1564617600000,2019-08-01,2.99313915,0.03351966,1005099.12106067
1564704000000,2019-08-02,2.23623119,0.02311653,781310.10787186
1564790400000,2019-08-03,1.69060269,0.01422001,553528.68051575
1564876800000,2019-08-04,1.90716288,0.01158265,569551.30716712
1564963200000,2019-08-05,6.00860853,0.03558986,2036876.2306769
1565049600000,2019-08-06,4.57380176,0.02772564,1684014.34972451
1565136000000,2019-08-07,2.31078091,0.01484105,856735.88649014
1565222400000,2019-08-08,4.2919101,0.03070533,1442249.17734944
1565308800000,2019-08-09,3.9494889,0.02477494,1346688.82784252
1565395200000,2019-08-10,5.73860456,0.01504138,1744461.18292754
1565481600000,2019-08-11,2.12537506,0.0153171,580497.31357103
1565568000000,2019-08-12,3.7311702,0.02165987,1109325.40699428
1565654400000,2019-08-13,3.45607235,0.02251369,1280785.85232518
1565740800000,2019-08-14,3.97081956,0.02332214,1428879.56397944
1565827200000,2019-08-15,4.22027108,0.02586362,1500251.50590106
1565913600000,2019-08-16,3.05251274,0.02857844,987420.7173258
1566000000000,2019-08-17,5.56297125,0.02040834,1602847.78027741
1566086400000,2019-08-18,3.49193353,0.01703,964608.22553981
1566172800000,2019-08-19,2.63739324,0.02608822,871157.36249525
1566259200000,2019-08-20,29.2561415,0.02731967,9746712.79732425
1566345600000,2019-08-21,79.4596541,0.03261948,24526970.35106832
1566432000000,2019-08-22,36.35748528,0.02908409,11718453.79626962
1566518400000,2019-08-23,1.99560841,0.02455495,678640.56422339
1566604800000,2019-08-24,1.48462528,0.01622692,451802.65105631
1566691200000,2019-08-25,2.03495732,0.01260565,587652.94068906
1566777600000,2019-08-26,3.25876035,0.0288684,1036553.0088526
1566864000000,2019-08-27,2.75333424,0.0285,897171.2087737
1566950400000,2019-08-28,2.60346607,0.0223406,887909.50007329
1567036800000,2019-08-29,2.56644182,0.02444318,889449.17564319
1567123200000,2019-08-30,2.3990242,0.0226859,837355.40596801
1567209600000,2019-08-31,2.27923861,0.01399332,779565.70130396
1567296000000,2019-09-01,3.0207642,0.01635325,861899.54590515
1567382400000,2019-09-02,2.83454053,0.02407265,927175.37350539
1567468800000,2019-09-03,2.80314503,0.02671488,1038472.72962906
1567555200000,2019-09-04,3.71696581,0.03113094,1206545.68544856
1567641600000,2019-09-05,3.52190348,0.02401085,1240572.89094574
1567728000000,2019-09-06,3.22061754,0.0263643,1176726.69383366
1567814400000,2019-09-07,1.99703391,0.01834173,627625.82011425
1567900800000,2019-09-08,2.42793901,0.0164671,700047.65457177
1567987200000,2019-09-09,2.76430793,0.03145063,875472.90877696
1568073600000,2019-09-10,3.5906115,0.03065723,1219644.5516242
1568160000000,2019-09-11,3.31612809,0.0300002,1121156.37957047
1568246400000,2019-09-12,2.46214545,0.02925391,826566.84970655
1568332800000,2019-09-13,2.26783775,0.02948625,700095.12084349
1568419200000,2019-09-14,2.04369226,0.02039776,612574.27352867
1568505600000,2019-09-15,1.81290048,0.01884748,496732.91993424
1568592000000,2019-09-16,2.85472102,0.0276771,991096.33323141
1568678400000,2019-09-17,3.33352994,0.03423641,1145500.89400797
1568764800000,2019-09-18,2.37796673,0.03004319,863228.08234005
1568851200000,2019-09-19,2.18616399,0.02703341,756329.66775462
1568937600000,2019-09-20,2.55941638,0.02833444,872192.79379068
1569024000000,2019-09-21,2.15719551,0.01830645,724487.64109469
1569110400000,2019-09-22,5.36595857,0.0123162,1709310.00341163
1569196800000,2019-09-23,5.15588286,0.03864023,1485074.71902554
1569283200000,2019-09-24,3.69425401,0.03457915,1304463.25673372
1569369600000,2019-09-25,4.73317978,0.0374877,1645210.69227417
1569456000000,2019-09-26,3.17186506,0.02494477,1127927.90346929
1569542400000,2019-09-27,3.03114677,0.0345566,920774.48657208
1569628800000,2019-09-28,2.1363493,0.01508824,671399.03836069
1569715200000,2019-09-29,2.11948465,0.01676611,604913.63569307
1569801600000,2019-09-30,3.55271616,0.0398,1105839.74721237
1569888000000,2019-10-01,3.4320649,0.03386118,1156952.51134527
1569974400000,2019-10-02,2.58468213,0.0263,843663.50947988
1570060800000,2019-10-03,2.46862854,0.02520729,805678.88974927
1570147200000,2019-10-04,2.13171424,0.02096981,718547.5775867
1570233600000,2019-10-05,1.52469741,0.01453067,497851.82337935
1570320000000,2019-10-06,1.92357633,0.01784433,533723.1831532
1570406400000,2019-10-07,2.11836238,0.02729751,696195.560498
1570492800000,2019-10-08,2.53206301,0.02560839,851259.32641106
1570579200000,2019-10-09,2.85735911,0.03296655,888384.37923363
1570665600000,2019-10-10,2.34082436,0.02725613,807317.55133449
1570752000000,2019-10-11,2.1632679,0.02420041,746909.34523026
1570838400000,2019-10-12,1.57653577,0.01656894,475420.12671642
1570924800000,2019-10-13,1.50410856,0.0144,420165.20708265
1571011200000,2019-10-14,2.69286374,0.02673622,819521.91444873
1571097600000,2019-10-15,2.19327694,0.02504048,744716.21723833
1571184000000,2019-10-16,3.08242027,0.02709138,1042875.24960646
1571270400000,2019-10-17,3.05344807,0.02533244,1019714.25070131
1571356800000,2019-10-18,3.00568415,0.02184336,1019618.23399633
1571443200000,2019-10-19,2.77542128,0.01741976,845376.66967484
1571529600000,2019-10-20,2.58183738,0.016126,747829.19710627
1571616000000,2019-10-21,2.55049626,0.02248105,896836.10088839
1571702400000,2019-10-22,3.33791213,0.02249356,1139212.72151377
1571788800000,2019-10-23,3.81617615,0.02365225,1332425.53652094
1571875200000,2019-10-24,3.28966634,0.03620567,999104.56494217
1571961600000,2019-10-25,4.10167277,0.04131729,1347235.43815852
1572048000000,2019-10-26,3.28245812,0.03782489,1003060.11591246
1572134400000,2019-10-27,2.66482541,0.02689738,682563.04962447
1572220800000,2019-10-28,6.27652068,0.03096896,1942438.78990657
1572307200000,2019-10-29,4.8733299,0.03123041,1500108.41055357
1572393600000,2019-10-30,6.43952122,0.02992113,2022196.40963534
1572480000000,2019-10-31,4.8160857,0.0334272,1414229.11847804
1572566400000,2019-11-01,3.96044598,0.03650562,1251726.6749579
1572652800000,2019-11-02,2.96940699,0.02365516,844229.13154179
1572739200000,2019-11-03,2.80543853,0.02199765,825441.37265977
1572825600000,2019-11-04,3.04949414,0.040241,947926.10641265
1572912000000,2019-11-05,3.48531036,0.03849523,1159545.32878864
1572998400000,2019-11-06,4.47510659,0.03505737,1407716.37888413
1573084800000,2019-11-07,4.23116324,0.03653359,1372386.25972317
1573171200000,2019-11-08,4.27887891,0.04524398,1332070.62974227
1573257600000,2019-11-09,3.41885031,0.02962588,1046233.15307827
1573344000000,2019-11-10,2.28090564,0.01484669,683236.16111027
1573430400000,2019-11-11,2.43556721,0.0212343,795349.08552892
1573516800000,2019-11-12,3.38000251,0.02673034,1018215.61744935
1573603200000,2019-11-13,4.16997682,0.0313156,1329430.30907883
1573689600000,2019-11-14,3.47238467,0.02175832,1214827.66732073
1573776000000,2019-11-15,3.93404937,0.0350677,1278514.90300321
1573862400000,2019-11-16,2.44681787,0.02534223,693232.44008773
1573948800000,2019-11-17,2.38519418,0.02012413,630206.46498469
1574035200000,2019-11-18,4.36384904,0.03048662,1328927.31241685
1574121600000,2019-11-19,2.91615047,0.03439645,954989.70334118
1574208000000,2019-11-20,2.4888607,0.02499943,798784.9081264
1574294400000,2019-11-21,4.98683179,0.03819099,1614820.90835473
1574380800000,2019-11-22,5.06320693,0.05157925,1571654.87498505
1574467200000,2019-11-23,3.29363068,0.03116657,1008677.68924164
1574553600000,2019-11-24,3.07886234,0.02246919,822785.93452957
1574640000000,2019-11-25,4.70730925,0.0416984,1314963.30366362
1574726400000,2019-11-26,3.64672765,0.04815012,1171285.16045225
1574812800000,2019-11-27,3.19042084,0.04160875,1012824.61767076
1574899200000,2019-11-28,2.46510214,0.03617726,762850.50675882
1574985600000,2019-11-29,3.18115182,0.04026868,989828.11366389
1575072000000,2019-11-30,2.70174452,0.03061409,749280.20985712
1575158400000,2019-12-01,2.47210094,0.02720373,678547.20923194
1575244800000,2019-12-02,2.7462097,0.0371007,863916.37978467
1575331200000,2019-12-03,2.53491236,0.03225517,852627.91180297
1575417600000,2019-12-04,6.90410279,0.03240773,2327490.42166182
1575504000000,2019-12-05,2.87864551,0.03698888,896188.55748754
1575590400000,2019-12-06,7.25530059,0.03326,2287168.21377942
1575676800000,2019-12-07,3.34977275,0.0225108,955117.35573189
1575763200000,2019-12-08,2.61685511,0.01868133,729330.60325251
1575849600000,2019-12-09,3.79132005,0.03672228,1188506.79972948
1575936000000,2019-12-10,3.5857059,0.03581399,1147124.68743131
1576022400000,2019-12-11,4.1437457,0.03774248,1206310.67269244
1576108800000,2019-12-12,2.67619274,0.03509285,834067.58143663
1576195200000,2019-12-13,2.22602763,0.035,718419.25432512
1576281600000,2019-12-14,2.48374938,0.02317266,728595.46095094
1576368000000,2019-12-15,2.46437173,0.0282492,648910.96985062
1576454400000,2019-12-16,2.34208633,0.03069525,765693.60077183
1576540800000,2019-12-17,5.56429447,0.03926095,1775638.70098669
1576627200000,2019-12-18,3.7026819,0.04550936,1163067.92478327
1576713600000,2019-12-19,3.13845766,0.03757005,1002417.09851357
1576800000000,2019-12-20,3.02003668,0.03215781,1004165.21484348
1576886400000,2019-12-21,2.17116652,0.02007372,675106.85911119
1576972800000,2019-12-22,2.69481683,0.01834365,756976.74203889
1577059200000,2019-12-23,3.11029041,0.03871096,947711.70979255
1577145600000,2019-12-24,2.51178397,0.03449454,729198.51729188
1577232000000,2019-12-25,2.43380695,0.02279483,595158.28424759
1577318400000,2019-12-26,2.36447554,0.0259434,699638.85355497
1577404800000,2019-12-27,2.69026823,0.03204398,866425.0973898
1577491200000,2019-12-28,2.29347746,0.02635924,683772.783383
1577577600000,2019-12-29,2.00300048,0.02163647,560379.44486238
1577664000000,2019-12-30,3.04202931,0.03030798,986624.40764313
1577750400000,2019-12-31,2.46500842,0.03009497,722991.89988856
1577836800000,2020-01-01,1.76267536,0.01674016,443420.37598222
1577923200000,2020-01-02,2.34800199,0.03027546,693660.83683518
1578009600000,2020-01-03,3.21391714,0.0291595,1016716.26058019
1578096000000,2020-01-04,2.29063545,0.02124329,657520.03411929
1578182400000,2020-01-05,1.95837172,0.02010025,563259.04187035
1578268800000,2020-01-06,3.66526254,0.0385,1095953.81609542
1578355200000,2020-01-07,2.28160442,0.03335263,784650.60501373
1578441600000,2020-01-08,2.829465,0.04216845,899421.84461001
